organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCF_024259745.1 Pseudomonas sp. ZM23 strain=ZM23, ASM2425974v1	01e7509a94cecb159c5229c2cf489c22	6101	6101	1000
GCA_005779435.1 Nitrosomonas sp., ASM577943v1	05e528a09e42a8a94268b1075efd422a	1696	1696	1000
GCA_944376495.1 uncultured Clostridia bacterium, E03__bin84	057d4d3b3622f9b128f10d62db7f4489	1211	1211	1000
GCF_015230015.1 Campylobacter concisus strain=H32O-S2, ASM1523001v1	03c5171dabc58238d09e281550f143ac	1999	1999	1000
GCF_020541245.1 Candidatus Annandia pinicola, ASM2054124v1	035305b21cdace15c0debe22ae3467b6	335	335	1000
GCF_019966595.1 Oricola sp. JL-62 strain=JL-62, ASM1996659v1	040a66e65d342bb4fa44c6363c469b94	5136	5136	1000
GCA_021795055.1 Thermoplasmata archaeon, ASM2179505v1	02ffdb37eb8066673c0fce485bb4d1ce	873	873	1000
GCF_014202895.1 Lactovum miscens strain=DSM 14925, ASM1420289v1	00190d0802d70a7e68a64d61380d472a	1765	1765	1000
GCA_944390355.1 uncultured Alphaproteobacteria bacterium, BRZ_CI__bin98	05b9248da75e15ba0e258cd08e2b5799	1721	1721	1000
GCA_021777375.1 bacterium, ASM2177737v1	026b35d1a86d53e85f5fb5626d95a527	724	724	1000
GCF_013426895.1 Paraburkholderia sp. PGU16 strain=PGU16, ASM1342689v1	05429570d9b4b4bded7855b7d102eeae	9442	9442	1000
GCA_015067705.1 Ruminococcaceae bacterium, ASM1506770v1	055b0f2f42e3a01f370a73e3a0f46a6f	2112	2112	1000
GCF_003207855.1 Komagataeibacter rhaeticus strain=LMG 22126, ASM320785v1	00021ae472884764d98bb262bf62b228	3486	3486	1000
GCA_005787585.1 Bacteriodetes bacterium, ASM578758v1	053549b281ac882b20f0e6d3a192b449	1792	1792	1000
GCA_023458915.1 Firmicutes bacterium, ASM2345891v1	00368daef85eda60895d143abddc3524	1104	1104	1000
GCF_001436455.1 Lactobacillus jensenii DSM 20557 strain=DSM 20557, ASM143645v1	02ae1dee237653b18076f43ca5e8d71b	1591	1591	1000
GCA_945897725.1 Chitinophaga pinensis, MiH-22jul19-357	01ab5e98dbe89e79ea5b26f09c06d14d	2602	2602	1000
GCA_016715765.1 Opitutaceae bacterium, ASM1671576v1	0599a5a16a47837b57d181365852f8f0	4131	4131	1000
GCA_007125875.1 Kiritimatiellae bacterium, ASM712587v1	049610cc8d3f259b4b1f1ed1af8674a1	2336	2336	1000
GCA_003229065.1 Candidatus Dadabacteria bacterium, ASM322906v1	005f9e8d7aef4c23bf91de80d8a95159	2021	2021	1000
GCA_944380935.1 uncultured Clostridia bacterium, E14__bin257	046e727412689a3e2dc910f5535d7575	1843	1843	1000
GCF_003967175.1 Sulfodiicoccus acidiphilus strain=HS-1, Sacidi_1.0	0050a3d91d3c9590460031313b0eba1e	2322	2322	1000
GCA_910584125.1 uncultured Muribaculaceae bacterium, MGBC120460	01d90dc4e929054b7a6311e7ebef1dcb	2604	2604	1000
GCF_004364775.1 Comamonas sp. JUb58 strain=JUb58, ASM436477v1	046cf9f5de295c7093d5de269891a8a9	5427	5427	1000
GCA_945903685.1 Rhizobium sp. Q54, TH-11nov19-65	01b17c5c22a364a43bd6c6f008919034	2338	2338	1000
GCF_008693105.1 Corynebacterium flavescens strain=CCUG 28791T, ASM869310v1	025ae5b269ecf4aeb1b675c931295fb7	2693	2693	1000
GCF_000368865.1 Acinetobacter bouvetii DSM 14964 = CIP 107468 strain=CIP 107468, Acin_bouv_CIP_107468_V1	0215ee0b3d71eb38b90ffa5339bcaf86	3388	3388	1000
GCF_022919215.1 Hymenobacter sp. 5116S-3 strain=5116S-3, ASM2291921v1	01b9396e3fce21fc47c6f11db428a8a9	5970	5970	1000
GCF_001721645.1 Pedobacter steynii strain=DX4, ASM172164v1	042776a5b65f63ef845f1f5997684a20	6366	6366	1000
GCA_003218975.1 Verrucomicrobia bacterium, ASM321897v1	0546bdf8981ac9656c685a3c483ac70f	3033	3033	1000
GCA_003695565.1 Planctomycetes bacterium, ASM369556v1	01fbfb0fa71c3168135431807b83128f	4727	4727	1000
GCA_023488905.1 Candidatus Bathyarchaeota archaeon, ASM2348890v1	05d99e76479858b3d212d912153329eb	1835	1835	1000
GCA_009705075.1 Actinobacteria bacterium, ASM970507v1	01bd4e65e78682372037897761145c7a	779	779	1000
GCF_009831765.1 Neisseriaceae bacterium B2N2-7 strain=B2N2-7, ASM983176v1	05e239ff108e7f4ea63ff6f52c0acb13	3149	3149	1000
GCA_002426025.1 Bacteroidales bacterium UBA5537, ASM242602v1	031a3c91b7ec6052d9d95f1be3dc7a59	3957	3957	1000
GCA_934463165.1 uncultured Clostridia bacterium, ERR7738659_bin.86	008ba21dbe480e1e9cb0fa9c5e301c12	2858	2858	1000
GCA_002425825.1 Cloacimonetes bacterium UBA5553, ASM242582v1	03e72d25f753947ec5ec5a6081d65b14	2369	2369	1000
GCF_001660705.2 Labilibacter aurantiacus strain=HQYD1, ASM166070v2	01107dece596ba228565e0d504fd84d3	5921	5921	1000
GCA_021836225.1 Proteobacteria bacterium, ASM2183622v1	023ecd8beb2e9f7156bf7d5800bee321	3212	3212	1000
GCA_022361075.1 Opitutales bacterium, ASM2236107v1	035cb2269587c8df50e2387bd9b57b7d	4903	4903	1000
GCA_007134115.1 Gammaproteobacteria bacterium, ASM713411v1	05b36aff3fdcda24257899a9cd6e44ee	2346	2346	1000
GCA_902536925.1 uncultured Pelagibacteraceae bacterium, AG-898-P17	03aa72e4b352c818a4d1fab15a0ef7f4	821	821	1000
GCA_020161655.1 Proteobacteria bacterium, ASM2016165v1	05aee5794ba73e0d22f5784520956311	4006	4006	1000
GCA_902773355.1 uncultured Spirochaetales bacterium, Rumen uncultured genome RUG11866	03787da10e37938c6fc85c2ff2122f82	1144	1144	1000
GCA_902533955.1 uncultured Pelagibacteraceae bacterium, AG-343-O15	0589270ca4484ff68debdf0f36d95838	603	603	1000
GCA_012839035.1 Propionibacterium sp., ASM1283903v1	026159b05970bb256998f5c7a8e80a61	3218	3218	1000
GCA_902787125.1 uncultured Spirochaetaceae bacterium, Rumen uncultured genome RUG13243	0173b7c2566a2059b29d2d37b90da7d5	1464	1464	1000
GCF_003710105.1 Georgenia sp. ZLJ0423 strain=ZLJ0423, ASM371010v1	0387478bcd1e51095cecb636c4fa700e	3347	3347	1000
GCA_903932755.1 uncultured beta proteobacterium, freshwater MAG --- Loc080925-7m_bin-0453	0250b012ceafda9f787bb73bdd0dcaed	2738	2738	1000
GCA_023381095.1 Firmicutes bacterium, ASM2338109v1	00690f8b78d5c6af76480b8c2c51d862	1763	1763	1000
GCF_009649075.1 Aeromicrobium sp. MF47 strain=MF47, ASM964907v1	027e91f0644efd41adeacae7ae95f042	3651	3651	1000
GCA_944388565.1 uncultured Clostridia bacterium, BRZ_BV__bin83	02561b9afa4b3f2a5e333038e6bc98de	1341	1341	1000
GCA_020054965.1 Spirochaeta sp., ASM2005496v1	031e2f70bf6bfb0d7450667072308e04	1283	1283	1000
GCF_003634705.1 Actinomadura pelletieri DSM 43383 strain=DSM 43383, ASM363470v1	001cd16ac17baec09427605d7a413c9a	7454	7454	1000
GCF_000282275.2 Pseudomonas sp. GM30 strain=GM30, Pseudomonas.strGM30_v2.0	0188de46f316a6a2571f33d3471b47f0	6144	6144	1000
GCA_003487665.1 Oscillibacter sp., ASM348766v1	05afbe2df3bf142d820bd111c7351d51	1907	1907	1000
GCF_002024885.1 Microbacterium foliorum strain=122, ASM202488v1	029be23d85ef2fc2dd338d23fcf4370a	3796	3796	1000
GCA_944331715.1 uncultured Bacilli bacterium, BRZ_CI__bin123	050cb50293966042145201c2407c9e37	1161	1161	1000
GCA_944351765.1 uncultured Bacilli bacterium, BRZ_EF__bin109	03dfe5b255d47c138b426cb12182b18e	1293	1293	1000
GCA_020724425.1 Thermaerobacter marianensis, ASM2072442v1	01c60ab26136c100afdf032071b6ef39	2112	2112	1000
GCA_902583295.1 uncultured Pelagibacteraceae bacterium, AG-430-K19	02d1514e045c3f4aeefc0df4c651c667	1052	1052	1000
GCA_944342125.1 uncultured Bacilli bacterium, BRZ_QA__bin59	05ef5e8894ce2115631a566a0e9dbc4c	1306	1306	1000
GCA_017416855.1 Clostridia bacterium, ASM1741685v1	04253dc0e264796be057764c0fd4f5ea	2352	2352	1000
GCA_022841445.1 Candidatus Saccharibacteria bacterium, ASM2284144v1	00b5b93df31bf72407b117bde4a7b6d9	1029	1029	1000
GCA_902771655.1 uncultured Bacteroidetes bacterium, Rumen uncultured genome RUG11690	0093ccf159c72c0c712c1da6d98aa2d5	2758	2758	1000
GCF_900206265.1 Nitrosomonas ureae strain=Nm15, IMG-taxon 2724679738 annotated assembly	045cbd6d2ed9186630683b253749b816	3042	3042	1000
GCA_022487185.1 Microbacteriaceae bacterium, ASM2248718v1	04b7ef3196ab6989083d11923eee588d	1297	1297	1000
GCA_018818165.1 Bacteroidetes bacterium, ASM1881816v1	03e5f9a4b9ed30b1d23bfc318be828b6	4839	4839	1000
GCA_023136725.1 Candidatus Aminicenantes bacterium, ASM2313672v1	048991c8e0c78dd880b5b16422159651	2182	2182	1000
GCA_021827875.1 bacterium, ASM2182787v1	019775266a040c183cfd5df5efb318af	1009	1009	1000
GCA_015486655.1 candidate division WOR-3 bacterium, ASM1548665v1	02233977694d5bdebdddec0b65b98ec5	1472	1472	1000
GCA_007279945.1 Streptomycetaceae bacterium, ASM727994v1	042f187de6770317e03afb54782128fe	1330	1330	1000
GCA_003611875.1 bacterium D16-56 strain=D16-56, ASM361187v1	032459fe383656fdbde6bd585c35f242	5581	5581	1000
GCA_011524755.1 Halieaceae bacterium, ASM1152475v1	00ff36b808a18629189a3936c5e62e8e	1828	1828	1000
GCA_000433015.1 Firmicutes bacterium CAG:631, MGS631	04b812ea4f0636301dc5fca694d49541	1470	1470	1000
GCF_001426085.1 Rhodococcus sp. Leaf278 strain=Leaf278, Leaf278	0403304a2b4de0678eca85c3cc2c5b9c	5677	5677	1000
GCA_944381265.1 uncultured Clostridia bacterium, E04__bin113	048526eb58b50f4d652a075ad365dbe8	2260	2260	1000
GCA_017559355.1 Muribaculaceae bacterium, ASM1755935v1	0281db641d37a7b53081faf801bfc2f8	1775	1775	1000
GCA_944386735.1 uncultured Clostridia bacterium, BRZ_LP__bin76	00dde3c4890eaebab2a295c0971b4ab7	1694	1694	1000
GCA_001564065.1 Chitinophagaceae bacterium T5-Br10_B2g13, ASM156406v1	0575d5a1ae0120d65f59f3ffea516a10	4292	4292	1000
GCA_021802765.1 Candidatus Micrarchaeota archaeon, ASM2180276v1	02ad0a3f1e570c8796722604a96e2fbd	891	891	1000
GCA_014804385.1 Lachnospiraceae bacterium, ASM1480438v1	052a3a170e6661f8261f9290a512df74	2250	2250	1000
GCA_011046135.1 Deltaproteobacteria bacterium, ASM1104613v1	0151486bd4a3da461b8e73d16bb97fdb	2930	2930	1000
GCF_019039255.1 Nocardioides sp. G188 strain=G188, ASM1903925v1	003cf4b7cc7188e16e037edadefccf78	4859	4859	1000
GCF_002288225.1 Candidatus Planktophila dulcis, ASM228822v1	04d60160282dd61beacd2628ad18b85e	1349	1349	1000
GCA_945883545.1 Chitinophaga pinensis, MiE-14oct19-96	04fdfb54565cae37c9151eeb14b6a0a4	3230	3230	1000
GCF_000380965.1 Paenibacillus ginsengihumi DSM 21568 strain=DSM 21568, ASM38096v1	0554dc490b226a1eb9f9e86b8715843f	5598	5598	1000
GCF_003086355.1 Streptococcus sp. Z15 strain=Z15, ASM308635v2	03fd4d8258aec5a983e0ae3fa024c597	2365	2365	1000
GCA_022764045.1 Clostridiales bacterium, ASM2276404v1	009b112125b6f00a0ab2e0cacb44a09e	2517	2517	1000
GCA_016180605.1 Candidatus Omnitrophica bacterium, ASM1618060v1	01e431af1e5885f37e9c888ae695a896	1382	1382	1000
GCA_902777885.1 uncultured Methanobrevibacter sp., Rumen uncultured genome RUG12316	0074153fea4152de543801b92ca6b0fd	1753	1753	1000
GCA_017406925.1 Eubacterium sp., ASM1740692v1	0550b62d1c37398bc5b71dc15efb2747	1262	1262	1000
GCF_023061155.1 Chromohalobacter canadensis strain=DSM 6769, ASM2306115v1	04d2c617309fcef08c484518913f8ee4	3585	3585	1000
GCA_003661965.1 Candidatus Bathyarchaeota archaeon, ASM366196v1	05f62d9220f7098869b58e9e00de6fd3	1275	1275	1000
GCA_017427405.1 Alphaproteobacteria bacterium, ASM1742740v1	032de280395be7cb87d7e57a882d3d29	1022	1022	1000
GCA_902805655.1 uncultured Acidimicrobiales bacterium, AVDCRST-MAG50	002373adab77dca5fd7d95ed910b27de	3229	3229	1000
GCA_903828695.1 uncultured Burkholderiales bacterium, freshwater MAG --- AM-2014_bin-3222	00813a7417be25c876963f5295a86932	3063	3063	1000
GCA_913061175.1 uncultured Psychrobacter sp., SRR3933257_bin.1_MetaBAT_v2.12.1_MAG	0000d397ece43a99b0bebb784d65840d	2920	2920	1000
GCA_002737415.1 Alcaligenaceae bacterium, ASM273741v1	05b97ed5bb073e61f5adafa4743ed934	3290	3290	1000
GCA_002718915.1 Euryarchaeota archaeon, ASM271891v1	017caa54d752248ef2d0e815daf9f6cf	811	811	1000
GCF_002068095.1 Bradyrhizobium sacchari strain=p9-20, ASM206809v1	02deac25732243d7b70fbac42b039eff	8445	8445	1000
GCA_023433185.1 Proteobacteria bacterium, ASM2343318v1	020527f3198654a4e1124fb81f91caaf	3965	3965	1000
GCA_905236705.1 uncultured Lachnospiraceae bacterium, RUG30341	03231c181873384de463b066ddb76e32	1893	1893	1000
GCA_022360815.1 Desulfobacterales bacterium, ASM2236081v1	015c935b784f17f70bb529bdcdab491b	4133	4133	1000
GCA_002328025.1 Patescibacteria group bacterium UBA2196, ASM232802v1	0172f4a856e65718777373aa68fd426e	772	772	1000
GCA_020631035.1 Chitinophagales bacterium, ASM2063103v1	009ebcb589c3d30815649f99391871dc	5997	5997	1000
GCA_900548745.1 uncultured Prevotella sp., UMGS1118	00706c234c33aa178be61bd36572b50f	2878	2878	1000
GCA_001566965.1 Methylothermaceae bacteria B42, 2044C_megahit	031a13c5086385b38bcdd9a76e780713	2963	2963	1000
GCA_019348395.1 Chloroflexi bacterium, ASM1934839v1	00dc975b0c192a516e57128eef225992	1357	1357	1000
GCA_011374975.1 Gammaproteobacteria bacterium, ASM1137497v1	03827c06fe0381e3b2f42e5e9a812d44	3388	3388	1000
GCA_019429365.1 Bacteroidales bacterium, ASM1942936v1	0263bf35d1392ebf13f550a7b6603ad3	3534	3534	1000
GCA_903928955.1 Oligoflexia bacterium, freshwater MAG --- Umea1_bin-2153	0564c4393956cdecdb9ced0f3d35171b	2766	2766	1000
GCA_902774145.1 uncultured Bacteroidia bacterium, Rumen uncultured genome RUG11938	031f6138cc95b0aa5a262170edf880ec	2226	2226	1000
GCA_024742395.1 Cytophagales bacterium, ASM2474239v1	05d409383a5a48557334fc24f753eabb	5508	5508	1000
GCA_022773025.1 Clostridium sp., ASM2277302v1	03886aa4bf2fe3c589c2e97f9219d2ca	3062	3062	1000
GCA_004375785.1 Candidatus Cloacimonetes bacterium, ASM437578v1	00464c79933ec8e2298c1b667ea38fb2	2482	2482	1000
GCF_002778275.1 Limnohabitans sp. G3-2 strain=G3-2, ASM277827v1	01273785968701c2481650e0717eb94b	3125	3125	1000
GCF_014205895.1 Borrelia lanei strain=DSM 17992, ASM1420589v1	007ac5c51c9bd18328b9427a08be2dbd	1130	1130	1000
GCF_010501095.1 Dysgonomonas sp. 520 strain=520, ASM1050109v1	04b2dfadbff9b7b01be9a3a308093674	3863	3863	1000
GCF_000382265.1 Yoonia vestfoldensis DSM 16212 strain=DSM 16212, ASM38226v1	02dd4f258210c66997b5c87ea2001917	3795	3795	1000
GCA_009780375.1 Firmicutes bacterium, ASM978037v1	02a88102eaacf964238e38499d69e62e	675	675	1000
GCA_020631455.1 Saprospiraceae bacterium, ASM2063145v1	03f7f9fe5db79dfd665644db9c67f52f	2911	2911	1000
GCA_020723045.1 Candidatus Micrarchaeum sp., ASM2072304v1	055b914f7153da697bc1f0260f7e3ec4	734	734	1000
GCF_000353285.1 Leptolyngbya boryana PCC 6306 strain=PCC 6306, ASM35328v1	01e1e72de84bd25e2583d5bfae0268ae	7071	7071	1000
GCF_014206815.1 Xanthomonas sacchari strain=F10, ASM1420681v1	01cb13f6dd4ab3063cee94bdfd78a2ff	4753	4753	1000
GCA_017550315.1 Clostridia bacterium, ASM1755031v1	049b194edafacb762b6975f2e877e44c	3585	3585	1000
GCF_002091955.1 Rhodococcus sp. 1168 strain=1168, ASM209195v1	0599e102337e2865b1996b2b8c100dea	4906	4906	1000
GCA_000227525.2 gamma proteobacterium HIMB30 strain=HIMB30, ASM22752v2	01960167e4be2dfa3e619a6930e0d36b	2166	2166	1000
GCA_016870095.1 Alphaproteobacteria bacterium, JGI 2017-08-21	01767633604306ab1d6f5ea4ed0ec86e	1715	1715	1000
GCF_900021165.1 Paenibacillus phocaensis strain=mt24, Paenibacillus phoceensis	0186a328a81fdddd525214a33ebed689	5378	5378	1000
GCA_902515095.1 uncultured Pelagibacteraceae bacterium, AG-325-C18	0560c8cd9293e241ed4d39ef656db615	1100	1100	1000
GCF_000455825.1 Microbacterium maritypicum MF109 strain=MF109, ASM45582v1	0240faab74a71cc3bd40bea0cfab77c3	3962	3962	1000
GCA_002715035.1 Candidatus Marinimicrobia bacterium, ASM271503v1	018f826609d9c18290e202aa3a422b9d	1047	1047	1000
GCA_012521465.1 Firmicutes bacterium, ASM1252146v1	006b725b41ec4b923136945149744cc1	2622	2622	1000
GCF_000620045.1 Halomonas halodenitrificans DSM 735 strain=DSM 735, ASM62004v1	01a9ff60b6fd3f40b7d0ce1781001e77	3374	3374	1000
GCF_010119615.1 Pseudoxanthomonas gei strain=KCTC 32298, ASM1011961v1	047d90eb3db9567a07cf10a6899ef08e	3314	3314	1000
GCA_903837175.1 uncultured bacterium, freshwater MAG --- Kiruna_bin-03023	04fcaecfe71a7fb068fee982dd194739	1359	1359	1000
GCA_003331305.1 Flavobacteriales bacterium, ASM333130v1	02785a02aad5b87b0cdcb31e48959047	1480	1480	1000
GCA_012961645.1 Methanosarcinales archaeon, ASM1296164v1	00688b02104b0ce2fb35323a6433e110	1745	1745	1000
GCA_022843585.1 Chitinophagaceae bacterium, ASM2284358v1	0368bceb53d7fb2ccca7a9636371f332	4328	4328	1000
GCA_025057335.1 bacterium, ASM2505733v1	037e8eb435513dbe999c33153cac3bb6	2689	2689	1000
GCF_000466685.1 Campylobacter concisus UNSWCS strain=UNSWCS, UNSWCS	02fe7884d5edead16755c4227715ff30	2079	2079	1000
GCA_003151655.1 Gallionellaceae bacterium, 20120700_P3D	0195c89333db7e5d3f2875f6cba94343	3406	3406	1000
GCA_022616315.1 Myxococcaceae bacterium, ASM2261631v1	022a95f16090628136322f37301448c1	5527	5527	1000
GCA_001778545.1 Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_43_16, ASM177854v1	037275724b715c2a2e6704cf522d59a2	578	578	1000
GCA_902526595.1 uncultured Pelagibacteraceae bacterium, AG-337-J22	031650cbadcce97296a29727119eca5f	1049	1049	1000
GCA_020630065.1 Acidimicrobiales bacterium, ASM2063006v1	0028b569604ae60821d8f7fc89ee0619	3677	3677	1000
GCA_017551905.1 Salinivirgaceae bacterium, ASM1755190v1	034cc8472062c81a5ecb664aadedb62b	3151	3151	1000
GCF_019207025.1 Clostridium sp. PL3 strain=PL3, ASM1920702v1	015108492ae5b6ad79a79c1569d93c48	6394	6394	1000
GCF_902702935.1 Corynebacterium rouxii strain=FRC0190, FRC0190	0168b3d8963300c4884c9f2234e117ef	2379	2379	1000
GCA_934154805.1 uncultured Clostridia bacterium, ERR7738447_bin.100	03b068b8a4554b43e86323d26ac9baad	1356	1356	1000
GCF_000192865.1 Marinomonas mediterranea MMB-1 strain=MMB-1, ASM19286v1	0192654cf2772cb9661f4e2ca576e376	4682	4682	1000
GCA_902761585.1 uncultured Lachnospiraceae bacterium, Rumen uncultured genome RUG10675	03bab6afd87e79f1f0327a8d5b5c94e4	2182	2182	1000
GCF_900143525.1 Ruegeria sp. Alg231-54, Ruegeria sp. Alg231_54	0203175137a2f575fd866f07d4b25741	4875	4875	1000
GCF_001439665.1 Formosa algae strain=KMM 3553, ASM143966v1	005b7add0b2e045f80b90e0dd9ce70b9	4256	4256	1000
GCA_002338565.1 Hyphomonadaceae bacterium UBA1849, ASM233856v1	03c1589ea5a06a0dd3b87f00124638ea	3575	3575	1000
GCF_002250115.1 Bacillus clausii strain=DSM 8716, ASM225011v1	058082b8542c6cdd35cd4f7bb1a01598	4457	4457	1000
GCA_014204625.1 Agrobacterium vitis strain=S00303, ASM1420462v1	0454e1b65b8a56edaef8b60b68cc6100	4635	4635	1000
GCA_021372945.1 Planctomycetaceae bacterium, ASM2137294v1	03c4167da10eec9e3d21ee1f40b14a1c	3514	3514	1000
GCA_002938315.1 Alphaproteobacteria bacterium MarineAlpha3_Bin2, ASM293831v1	01170ef7a35a6670a8b340d0bf149c6c	2242	2242	1000
GCA_020638455.1 Hyphomonas sp., ASM2063845v1	011c4cf730e280e6742cc97cc050a961	3264	3264	1000
GCA_024691265.1 Treponema sp., ASM2469126v1	00bc0ea63c44a99abae0db8c047f5856	2340	2340	1000
GCA_945787445.1 uncultured Desulfobulbaceae bacterium, FO.M.Desulfobacterota.18	05bbb49e66363dadb21e1b27c5845324	4324	4324	1000
GCA_013867245.1 Nitrosopumilaceae archaeon, ASM1386724v1	036b12933c257802878ea2104e1f690a	1107	1107	1000
GCA_902556105.1 uncultured SAR86 cluster bacterium, AG-390-E13	01270f53a334337bab86a8dce0b725b7	993	993	1000
GCA_016742135.1 Brevundimonas sp., ASM1674213v1	05748f4b7721aa96b6e45162f084084b	2615	2615	1000
GCA_018969105.1 Acidobacteria bacterium, ASM1896910v1	0236ff32668612647e2fb11a13e3b8f0	1848	1848	1000
GCF_013116825.1 Myxococcus xanthus strain=AM003, ASM1311682v1	01975f92d78d41c7c2f9f7b0bd8dccc1	9086	9086	1000
GCA_900553225.1 uncultured Clostridium sp., UMGS1594	04f2ae2b24932220205d066135783750	1461	1461	1000
GCA_016286345.1 Dehalococcoidales bacterium, ASM1628634v1	035e65b6441609f4ca8c6d8339d13bea	1500	1500	1000
GCF_001942335.1 Cellulosimicrobium sp. CUA-896 strain=CUA-896, ASM194233v1	047c615193750df81efc6ae1717e3876	3701	3701	1000
GCF_005237295.1 Buchnera aphidicola (Macrosiphum euphorbiae) strain=Meu, ASM523729v1	02fd073fd4e5ac98a04ae69235a3abbc	641	641	1000
GCA_018623155.1 Glaciecola sp., ASM1862315v1	03b6cd71681ff520191c2cb5330e04da	2378	2378	1000
GCA_023256835.1 Pseudomonadales bacterium, ASM2325683v1	0558217ffcaa3d678c4117de1cc01402	2597	2597	1000
GCA_020442425.1 Alphaproteobacteria bacterium, ASM2044242v1	04a570ed139c1eda232ad46a47038d23	2267	2267	1000
GCF_001189965.1 Herbaspirillum rhizosphaerae strain=UMS-37, ASM118996v1	051dcc9a04f688e3feae36e0e80999ac	5328	5328	1000
GCA_017432345.1 Firmicutes bacterium, ASM1743234v1	01eeebddedde966e3d85160604c6e168	1765	1765	1000
GCA_903847155.1 uncultured Gallionellaceae bacterium, freshwater MAG --- MJ-time_bin-5145	04bd551eeef0cb29f60b92fa0c68de12	3044	3044	1000
GCA_019090795.1 Rhodobacteraceae bacterium, ASM1909079v1	01b89f4fe94b3cc03b00cc155cfcf0b7	3652	3652	1000
GCF_001653975.1 Chlamydia sp. 2742-308 strain=2742-308, ASM165397v1	048e1cea17b88a1cc8be37bb62aaa88a	1147	1147	1000
GCA_022565135.1 Proteobacteria bacterium, ASM2256513v1	029d62479b2d1d4a1ef89ce4ecd06e8b	1942	1942	1000
GCA_913773995.1 uncultured Pseudacidovorax sp., SP217_1_metabat2_genome_mining.12	0495127d1da0b576130b79dd80ab8085	5360	5360	1000
GCF_007004545.3 Shewanella sp. YLB-08 strain=YLB-08, ASM700454v3	02ef992c68523eac0e0ad8b173d5a7ce	5576	5576	1000
GCA_014728955.1 Candidatus Peregrinibacteria bacterium, ASM1472895v1	010610f90ec8996126898808dab106dc	968	968	1000
GCA_910585055.1 uncultured Christensenella sp., MGBC129342	004e1859f46c67fab38f36686614cc9b	1933	1933	1000
GCA_945787895.1 uncultured Prevotella sp., SRR3178347_bin.45_metaWRAP_v1.3_MAG	00fa4a603c551ff3be0e884c99118e7c	2656	2656	1000
GCF_002210225.1 Geofilum rhodophaeum strain=HF401, ASM221022v1	04d9ce6e1c0fb6f516e1e4659a8859fd	4175	4175	1000
GCA_016212745.1 Candidatus Falkowbacteria bacterium, ASM1621274v1	001db234411f6ef30dd8837a0eb9af40	645	645	1000
GCA_018242565.1 Planctomycetes bacterium, ASM1824256v1	0168ec1432f60e807faffd10816f1630	9251	9251	1000
GCA_903915035.1 uncultured Nitrosomonadales bacterium, freshwater MAG --- A14_bin-0786	019b2c4c4f70fd86859c4798786551bd	3211	3211	1000
GCA_018242005.1 Proteobacteria bacterium, ASM1824200v1	01b772bd4d5527173511ebe7658dbcd6	3940	3940	1000
GCF_017491605.1 Pseudomonas sp. 30_B strain=30_B, ASM1749160v1	0542594173c1acb2d1462af52681c7f7	6060	6060	1000
GCA_001793945.1 Candidatus Wolfebacteria bacterium RIFOXYD12_FULL_48_21, ASM179394v1	05a20e2c9ef197b6a02fa8413a9ff626	872	872	1000
GCA_016219185.1 Deltaproteobacteria bacterium, ASM1621918v1	0298d72ed477e7c2c8ada6a40a9be02d	6362	6362	1000
GCA_018402665.1 Schleiferiaceae bacterium, ASM1840266v1	01b4edeaf87922e3264888be13ee08b5	2047	2047	1000
GCA_016716705.1 Holophagales bacterium, ASM1671670v1	0544f602293f4d3ccf5a83b849531a72	4656	4656	1000
GCF_004005815.1 Mucilaginibacter limnophilus strain=YBJ-36, ASM400581v1	034604b1c9b79eebf4986522097abeb0	4631	4631	1000
