organism_name	md5sum	num_unique_kmers_in_genome_sketch	num_total_kmers_in_genome_sketch	genome_scale_factor
GCF_011761985.1 Brevundimonas terrae strain=DSM 17329, ASM1176198v1	0fa906694d6945a63bd781d7f672fd82	2900	2900	1000
GCA_903819595.1 uncultured Methanomicrobiales archaeon, freshwater MAG --- AM5_bin-0447	0f50dfa610306f70a0b9fd91b0d0c1db	3144	3144	1000
GCA_945906815.1 Bordetella parapertussis, TrH-03may19-243	00cec145b5ab88ff7cf6d557d6a66035	4800	4800	1000
GCA_017398145.1 Clostridia bacterium, ASM1739814v1	0e3ddabb1c3eabbb2e50afef7c8d59f9	2714	2714	1000
GCA_015063235.1 Thermoplasmata archaeon, ASM1506323v1	08868c75fdf7aaed89b5fe62f667d591	1802	1802	1000
GCA_913062745.1 uncultured Phaeodactylibacter sp., SRR4030058_bin.41_MetaBAT_v2.12.1_MAG	084b1421c925dd201c39a60adffbaf3c	4543	4543	1000
GCA_012735575.1 Clostridiales bacterium, ASM1273557v1	067a6af51546bdf0f219cb75a980457a	2593	2593	1000
GCA_017961685.1 Acholeplasmatales bacterium, ASM1796168v1	0e9bb46c64a265e20acf6aa98fa9b7c9	1987	1987	1000
GCA_016872955.1 Planctomycetes bacterium, JGI 2017-08-21	0fd7c4c498e638324877024b1b616abf	3465	3465	1000
GCA_934650095.1 uncultured Collinsella sp., ERR7745859_bin.185	133726ad2237f5caf1cedf9c9a6615d5	1776	1776	1000
GCF_000300535.1 Bacillus xiamenensis strain=HYC-10, ASM30053v1	0864408571b712a48c33df80672eff98	3648	3648	1000
GCF_017599305.1 Micromonospora sp. MMS20-R2-23 strain=MMS20-R2-23, ASM1759930v1	06c8c52f474afe545c1d0fc2344b3c3d	7495	7495	1000
GCA_017559045.1 Eggerthellaceae bacterium, ASM1755904v1	0ab52a6a1cb4ad389bd3c79e02646bf9	1785	1785	1000
GCA_023266245.1 Betaproteobacteria bacterium, ASM2326624v1	0a578dffb3b85cdaaa21d0142f5eb34d	2264	2264	1000
GCF_012932365.1 Bifidobacterium sp. DSM 109958 strain=DSM 109958, ASM1293236v1	1017b09b65fa1b22c4db6f86548d5ff4	2585	2585	1000
GCF_000379785.1 Gallibacterium anatis DSM 16844 = F 149 strain=DSM 16844, ASM37978v1	19f92052d5492d655c9e6ad81eddce9e	2413	2413	1000
GCA_934316925.1 uncultured Eubacterium sp., ERR7738629_bin.87	069b80a207e8471d31b01af182cf4e44	2115	2115	1000
GCA_021849045.1 Deltaproteobacteria bacterium, ASM2184904v1	051518164629941140c4068f3a276840	4286	4286	1000
GCA_018240545.1 Proteobacteria bacterium, ASM1824054v1	0268bda129427f81ad69734bce6a2541	2650	2650	1000
GCA_005791465.1 Bacteriodetes bacterium, ASM579146v1	156d91b6361ce4523b732391ce49fe42	1457	1457	1000
GCA_004555245.1 Bacteroidales bacterium, ASM455524v1	13fc94d676fc243383472ca95a5c72b2	2945	2945	1000
GCA_002315715.1 Clostridiales bacterium UBA1740, ASM231571v1	0546248b3e2a4c31152c80a90bfadf24	1201	1201	1000
GCF_003600355.1 Clostridium sp. JN500901 strain=JN500901, ASM360035v1	1d2302003b9796433f9b38e41444d03a	2720	2720	1000
GCA_012744435.1 Bacteroidales bacterium, ASM1274443v1	107ad5917b2fc06f514b403c189e0cea	2048	2048	1000
GCF_014635565.1 Jeotgalicoccus schoeneichii strain=CCM 8667, ASM1463556v1	1a678641aeea9e7ed9de0dd0e7f91a04	1721	1721	1000
GCF_004363315.1 Tepidicella xavieri strain=DSM 19605, ASM436331v1	0dbffe9a34bf3983b0b775a8d45bc796	2725	2725	1000
GCA_002329385.1 Candidatus Shapirobacteria bacterium UBA1435, ASM232938v1	064453cca0840428818c4f8260d174c7	778	778	1000
GCA_003557725.1 Bacteroidales bacterium, ASM355772v1	1806ea6b9b45d0fe12cc757efe3b19f5	2724	2724	1000
GCA_021846795.1 bacterium, ASM2184679v1	0239ae5cc13c5dea36abdf1d60d3d0a3	618	618	1000
GCA_016195145.1 Rhodospirillales bacterium, ASM1619514v1	0c55b2af59aefd9eb48ddf40b0da94e2	2866	2866	1000
GCF_023276355.1 Haloplanus sp. XH21 strain=XH21, ASM2327635v1	19b3139b5c819dd93a794c3476b98cfc	3012	3012	1000
GCF_015704895.1 Agrobacterium sp. MOPV5 strain=MOPV5, ASM1570489v1	0acc1a4a3b6c947ed562196cdd0782bf	5472	5472	1000
GCA_001829505.1 Spirochaetes bacterium RBG_16_67_19, ASM182950v1	0bc437aaa62dcbe4bc5c2c4ecc7aa289	3736	3736	1000
GCA_001898425.1 Rhodospirillales bacterium 69-11, ASM189842v1	0fc36e22364353e334fbdc0675a63240	6471	6471	1000
GCA_022651005.1 Bifidobacteriaceae bacterium, ASM2265100v1	1021a2e9474e25e76a00167cd861800a	2184	2184	1000
GCA_016776875.1 Gammaproteobacteria bacterium, ASM1677687v1	0643ca7143f2f4c62e68ece584c6c55e	1846	1846	1000
GCA_015058655.1 Selenomonas ruminantium, ASM1505865v1	16c833273c2c078a9d8aac025d408810	3009	3009	1000
GCA_009886465.1 Opitutaceae bacterium, ASM988646v1	14f4c55a2a3336323f4669e1c9b392a6	1768	1768	1000
GCA_000247545.1 Pyrobaculum oguniense TE7 strain=TE7, ASM24754v1	0b49e4b9531101eeeb24f6c26ceb2223	2527	2527	1000
GCA_024635485.1 bacterium, ASM2463548v1	007612080392e31824b461ff19362dc7	1122	1122	1000
GCA_017964405.1 Bacilli bacterium, ASM1796440v1	0902d25c986d234bf246f4f6632d59c0	1234	1234	1000
GCA_021298995.1 Comamonadaceae bacterium, ASM2129899v1	0d3bdb5382d81b5a6d63ad1119dafcb8	2241	2241	1000
GCA_021774965.1 Alphaproteobacteria bacterium, ASM2177496v1	1bfcc56b05858d8901857806fd377d40	3891	3891	1000
GCA_002501695.1 Methanolobus sp. UBA474, ASM250169v1	1b014c99b2f431cb67a77837d9a4e3fd	2310	2310	1000
GCA_903861305.1 Candidatus Omnitrophica bacterium, freshwater MAG --- Ki2-D4_bin-0675	0b10b8718e585cf2988757dee0e358fb	1782	1782	1000
GCA_020849495.1 Fluviicola sp., ASM2084949v1	0e04d996d7b4b5d5e04c5b7aa137607f	3576	3576	1000
GCA_016932135.1 Spirochaetales bacterium, ASM1693213v1	1ba9430857dbff7608f8bb3e93b2ac42	3341	3341	1000
GCA_900762715.1 Ruminococcaceae bacterium, SRS148721_41	1cf13d89f1b7e41af6833a79a7466e1d	2307	2307	1000
GCA_000437855.1 Clostridium sp. CAG:567, MGS567	15bace693a78a3316bc4354c4f5e8757	1190	1190	1000
GCA_905478775.1 uncultured Opitutales bacterium, 0.2_20180511_Bin_168_1	0c89f2e08771803e43343086145f079a	2771	2771	1000
GCA_913042105.1 uncultured Gammaproteobacteria bacterium, ERR599122_bin.1_MetaBAT_v2.12.1_MAG	09933e32fccd493d077aef6618f00671	1277	1277	1000
GCA_017470085.1 Treponema sp., ASM1747008v1	1806f9d868903f7313858d639969cfb9	2305	2305	1000
GCA_021413445.1 Alphaproteobacteria bacterium, ASM2141344v1	123fa67bd644510116c93a69aa0f3fc3	2063	2063	1000
GCF_000759835.1 Citrobacter sedlakii NBRC 105722 strain=NBRC 105722, ASM75983v1	00a66229ab74552a206e68e1421e4e49	4497	4497	1000
GCA_002715485.1 Aequorivita sp., ASM271548v1	19e6e9ba62103ca2004596d3245c2e50	2788	2788	1000
GCA_005777315.1 Verrucomicrobiales bacterium, ASM577731v1	1a5f380e3ab5219c97ed88bbd765af88	5533	5533	1000
GCF_014204755.1 Brachybacterium aquaticum strain=DSM 28796, ASM1420475v1	155107b1b1a10365a18b64a378196c34	3443	3443	1000
GCF_016811995.1 Citrobacter sp. R56 strain=R56, ASM1681199v1	01591aa3b3feb1a15f30834bc37b766e	4669	4669	1000
GCF_000429825.1 Cohnella thermotolerans DSM 17683 strain=DSM 17683, ASM42982v1	06ac6525dea07c13251ecb26407ff5f8	5103	5103	1000
GCF_013282625.1 Thiomicrorhabdus sp. G2 strain=G2, ASM1328262v1	163de8d75ac4d646dd1b9f774a514c1b	2554	2554	1000
GCA_022072415.1 Planctomycetes bacterium, ASM2207241v1	1860435b721b4c61fd72437a57bc4e83	3865	3865	1000
GCA_903822185.1 uncultured Rhodospirillales bacterium, freshwater MAG --- Umea2_bin-0321	0064522677c6d27a0c574d1c6c98a566	4340	4340	1000
GCF_000948975.1 Thalassomonas actiniarum strain=A5K-106, ASM94897v1	0577973fe39aeb7887a830d838842109	7459	7459	1000
GCA_003553085.1 Thermoplasmata archaeon, ASM355308v1	067cec6839d2e396036697273166ec0b	1715	1715	1000
GCA_016866915.1 Candidatus Pacearchaeota archaeon, JGI 2017-08-21	109c8229dcc0ba78bc791a73995d0ff0	450	450	1000
GCA_023717565.1 Pyrinomonadaceae bacterium, ASM2371756v1	02af0134e284846726a0289de456f3fb	6772	6772	1000
GCF_007785815.1 Sphingomonas solaris strain=R4DWN, ASM778581v1	0404c35612378d24332218abcc56cbbf	4380	4380	1000
GCF_900637725.1 Pseudopropionibacterium propionicum strain=NCTC12967, 52551_C01	10bd37bd6f1a63359b7945b88d23b0c3	3391	3391	1000
GCF_000740775.1 Haematobacter missouriensis strain=CCUG 52307, ASM74077v1	144a7b32fafdc5e65173c42147d8d2f1	3908	3908	1000
GCA_018394315.1 Tenericutes bacterium strain=zrk6, ASM1839431v1	163e48e49c60c095d45f542cbec99220	2082	2082	1000
GCA_022819985.1 Alphaproteobacteria bacterium, ASM2281998v1	17e33d38045b59399abd379247849789	3972	3972	1000
GCA_900550865.1 uncultured Dorea sp., UMGS1335	09171c21af5af75bc085af76413f3d2c	2383	2383	1000
GCA_003388555.1 Acidobacteria bacterium, ASM338855v1	0096f2a77633c7e8ac192ac0d611573f	6773	6773	1000
GCA_003279535.1 Prochlorococcus sp. AG-402-C22, ASM327953v1	1355c116d4b4e8af67eca6d8dfca4cd7	1203	1203	1000
GCA_016776635.1 Alphaproteobacteria bacterium, ASM1677663v1	09af8f8b4da1085d732beb2a05bd57ce	2482	2482	1000
GCA_934526065.1 uncultured Oscillospiraceae bacterium, ERR7745743_bin.194	080b04d562ab47c0c8b13a880e6bde5c	1786	1786	1000
GCF_003231285.1 Hymenobacter sediminis strain=ELS1360, ASM323128v1	0a812c39e9db3831d565d2b7e4f24152	5407	5407	1000
GCA_012032135.1 Acaryochloridaceae cyanobacterium RU_4_10, ASM1203213v1	0e63288793545afc25a8a84077dd67fb	4439	4439	1000
GCA_022615525.1 Woeseiaceae bacterium, ASM2261552v1	09cd7e9e9fd53c8241e99c6c4f833e57	2402	2402	1000
GCF_023148575.1 Pseudomonas sp. EYE_354 strain=EYE_354, ASM2314857v1	054a40fda188da5428a5155aa5621e8a	5685	5685	1000
GCA_000621985.1 Lachnospiraceae bacterium V9D3004 strain=V9D3004, ASM62198v1	15044700c8d0cebfe430038a462e9362	3409	3409	1000
GCF_014748335.1 Flavobacterium sp. D33 strain=D33, ASM1474833v1	1b8d42af5d6c70bf33e125514e2502ff	3797	3797	1000
GCA_024363285.1 Leptolinea sp. HRD-7 strain=HRD-7, ASM2436328v1	1a4552a6f823e82d0d41d591c34b1c5d	3751	3751	1000
GCA_002430075.1 Actinobacteria bacterium UBA5975, ASM243007v1	0095dda0ab67c48e7a9e5d022d46b0cc	1210	1210	1000
GCA_009937525.1 Gammaproteobacteria bacterium, ASM993752v1	0b0ab00ecd90272422b956d2ba2e43c0	3067	3067	1000
GCF_900102365.1 [Clostridium] cocleatum strain=DSM 1551, IMG-taxon 2634166354 annotated assembly	0d7bd36e5c9b7f754a41ae43042bf660	2931	2931	1000
GCF_900119385.1 Olsenella mediterranea strain=Marseille-P3256, PRJEB17947	1ab73dac098526b5fdf6cd0a1a628d24	2431	2431	1000
GCA_001820095.1 Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_39_25, ASM182009v1	1d3ad15798cce81da7c08ce7f7747eb3	727	727	1000
GCA_013154135.1 Chloroflexi bacterium, ASM1315413v1	03d505b549e899b5b1f7b73489084b66	2869	2869	1000
GCA_902632935.1 uncultured Pelagibacteraceae bacterium, AH-326-P21	19f3ccf70b31e177957d2587a75bd02f	710	710	1000
GCF_002294995.1 Mesorhizobium sp. WSM3860 strain=WSM3860, ASM229499v1	0858ebe76ec3d64868c8fdeeaae86fd1	6220	6220	1000
GCA_002085445.1 Beggiatoa sp. 4572_84, ASM208544v1	078a22bd88ba7830362ef3824c2f5c7a	8059	8059	1000
GCF_023700755.1 Allorhizobium sp. BGMRC 0089 strain=BGMRC 0089, ASM2370075v1	15f1e13bac6d473c4ab2f4f6f1761097	4461	4461	1000
GCA_005473895.2 Carideicomes alvinocaridis strain=SCR17, ASM547389v2	1d41ad72dac9e1ba542731a41693afbd	5134	5134	1000
GCA_016869375.1 Alphaproteobacteria bacterium, JGI 2017-08-21	1624df74729c6db247a94c987425d7fc	4909	4909	1000
GCA_020428115.1 Candidatus Saccharibacteria bacterium, ASM2042811v1	022611cb262fd836fcd38b5b27831bd2	751	751	1000
GCA_902619805.1 uncultured SAR116 cluster alpha proteobacterium, AG-892-O16	065fadee68b4c0a8d4052bc3ddbe3628	2085	2085	1000
GCF_001639275.1 Methanobrevibacter oralis strain=DSM 7256, ASM163927v1	0a16a172e44f48c076afc53f96858bd3	2214	2214	1000
GCF_000980875.1 Leucobacter sp. Ag1 strain=Ag1, ASM98087v1	1d288b33f763d72fe26d424b4d4c82f2	3520	3520	1000
GCA_002317245.1 Lachnospiraceae bacterium UBA1718, ASM231724v1	0e85127fd53e458b650b540d997571d8	1696	1696	1000
GCF_020164745.1 Mesorhizobium sp. ES1-4 strain=ES1-4, ASM2016474v1	09a694186c45a58c290d0985122de16d	6385	6385	1000
GCA_024707385.1 Cellvibrionaceae bacterium, ASM2470738v1	164a25a6308e25fb256bc9e904f0c070	4806	4806	1000
GCA_902797125.1 uncultured Ruminococcus sp., Rumen uncultured genome RUG14240	0bd0f6a5fb4676cb4e30539cdfc57861	1553	1553	1000
GCA_021817305.1 Candidatus Micrarchaeota archaeon, ASM2181730v1	012aefd6d4be9c6d0897f721fa5c9c85	855	855	1000
GCA_021826605.1 Planctomycetes bacterium, ASM2182660v1	1d457cb607596486c7b0679e6ab8dd38	3220	3220	1000
GCF_000238055.2 Oribacterium parvum ACB1 strain=ACB1, Oribacterium_sp_ACB1_V2	053fa6953e85ccd281a9397aa65767f7	2513	2513	1000
GCF_002933815.1 Sphingobacterium sp. HMA12 strain=HMA12, ASM293381v1	067075da21360cafc89ddd79c3fb8157	6502	6502	1000
GCF_000152965.1 Roseobacter sp. MED193 strain=MED193, ASM15296v1	000ebff468575a368a64b5f439bce814	4514	4514	1000
GCA_021779995.1 bacterium, ASM2177999v1	0cf09191b1b1ed241c9af782372bda71	3513	3513	1000
GCA_003647715.1 Candidatus Coatesbacteria bacterium, ASM364771v1	05d17fa6cec98df5548dfb2539d4eb13	1622	1622	1000
GCA_018400395.1 Actinobacteria bacterium, ASM1840039v1	05d27bfd47331288740f7118294ed6ed	1572	1572	1000
GCA_023227945.1 Candidatus Omnitrophica bacterium, ASM2322794v1	149b1d36e49119948226d5250f359698	2081	2081	1000
GCA_902777615.1 uncultured Selenomonadaceae bacterium, Rumen uncultured genome RUG12289	163d998fd8d937d7a1812b8bcc621c9e	2161	2161	1000
GCA_020402745.1 Phenylobacterium sp., ASM2040274v1	062aa7a46db5914d3d46240b33461f2d	2877	2877	1000
GCA_015487015.1 Thiomicrorhabdus sp., ASM1548701v1	06446d12e4649f0367f67ca933613116	1968	1968	1000
GCA_001799635.1 Elusimicrobia bacterium GWA2_62_23, ASM179963v1	0d3d3f48041773224a7ccedfd8a4ca5a	2895	2895	1000
GCA_916720335.1 uncultured Moraxella sp., SRR15235657_bin.9_metaWRAP_v1.1_MAG	1cea175b257b684a42e271eaaf53a727	1741	1741	1000
GCF_014284125.1 Undibacterium sp. NL8W strain=NL8W, ASM1428412v1	0a906ce0c569ede7144e79bd34ab13f6	6482	6482	1000
GCA_944390345.1 uncultured Clostridia bacterium, BRZ_II__bin70	19677d7c83997c36172b6fd500814a1b	1706	1706	1000
GCF_003703395.1 Pseudoxanthomonas spadix strain=DSM 18855, ASM370339v1	1c17cf3dc8f0fc7105e152cfaaa9f97d	3353	3353	1000
GCF_900167225.1 Porphyromonas crevioricanis strain=ATCC 55563, IMG-taxon 2585428092 annotated assembly	13e703582cfce440b2931c9a90631841	2049	2049	1000
GCA_023229615.1 Candidatus Moranbacteria bacterium, ASM2322961v1	0387c591084e5fcb140ccb2208321a2a	909	909	1000
GCA_903894995.1 uncultured Burkholderiales bacterium, freshwater MAG --- KT_bin-2687	1c42ecb59e5daac1308b1c472eb20159	3783	3783	1000
GCF_002868715.1 Kineobactrum sediminis strain=F02, ASM286871v1	071d6b48caaf3f06c3c5c18ebaf7528a	4056	4056	1000
GCF_020164455.1 Phyllobacterium sp. KW56 strain=KW56, ASM2016445v1	0536e5758ca829d2a302ed00b3ccde8f	6209	6209	1000
GCF_003945345.1 Paenibacillus baekrokdamisoli strain=KCTC 33723, ASM394534v1	0c90361ffe3d804a209028dc0c4e6c61	7227	7227	1000
GCA_002362385.1 Lachnospiraceae bacterium UBA3273, ASM236238v1	0ad26aca9d24d5aa0767a489571b6f96	3386	3386	1000
GCF_014647375.1 Parabacteroides faecis strain=JCM 18682, ASM1464737v1	11738e55529f14d9b03ad3cf14f0e681	6577	6577	1000
GCA_024641185.1 Burkholderiaceae bacterium, ASM2464118v1	022c6322c918aa5820d617f307464c7b	3202	3202	1000
GCA_905236215.1 uncultured Eubacterium sp., RUG30319	103f712c33bca7e54d50346d593761f2	1698	1698	1000
GCA_002688505.1 Candidatus Stammera capleta, ASM268850v1	1995f505aa5fbc2d34e2028cbe4f1ce8	260	260	1000
GCF_008087665.1 Mariniblastus fucicola strain=FC18, ASM808766v1	0786175680f9c6378c2835f7fb5a102c	6509	6509	1000
GCA_016937115.1 Balneolaceae bacterium, ASM1693711v1	046cc3bceead7565393d9b10063fa023	2552	2552	1000
GCF_002163875.1 Gilvibacter sp. SZ-19 strain=SZ-19, ASM216387v1	112148b3dd96f894c04fb73b1bb28540	3177	3177	1000
GCF_000875755.1 Mycoplasma yeatsii GM274B strain=GM274B, ASM87575v1	11f9c1599aed3fa815adf0dae5274f02	908	908	1000
GCF_001548675.1 Methanobrevibacter sp. YE315 strain=YE315, ASM154867v1	1916ce84d216448c2095c0efd61e4816	2302	2302	1000
GCA_015488125.1 Mariprofundaceae bacterium, ASM1548812v1	0e971079ace5ea009c8b150bb8d882dd	2017	2017	1000
GCA_902627245.1 uncultured Alphaproteobacteria bacterium, AH-321-J05	043b5c488b06f9a5b27c26d9ffb75404	1208	1208	1000
GCA_017992505.1 Candidatus Pacebacteria bacterium, ASM1799250v1	172988e30acaf6085072fbe1ed187baf	741	741	1000
GCA_019685575.1 Candidatus Bathyarchaeota archaeon A05DMB-4 strain=A05DMB-4, ASM1968557v1	19d363a97e305c159b07bd902fbd9d49	1515	1515	1000
GCF_007833815.1 Brevibacillus laterosporus strain=1821L, ASM783381v1	0f67ad2e8d073306c98267717f0356fa	5505	5505	1000
GCA_023544645.1 Desulfobulbaceae bacterium, ASM2354464v1	0de0a3885fc935c736434245d4c595e6	3791	3791	1000
GCA_003228965.1 Gammaproteobacteria bacterium, ASM322896v1	097f76df14f84c0b482e72b247f114f7	2983	2983	1000
GCA_015233825.1 Erysipelotrichaceae bacterium RD49 strain=RD49, ASM1523382v1	0e0ae4f945d8ec7a6b14d727d7dedd82	2948	2948	1000
GCA_025057675.1 Bacteroidia bacterium, ASM2505767v1	03203529e0337c4f2f57989626c108b8	2785	2785	1000
GCA_002170915.1 Rhodospirillaceae bacterium TMED167, ASM217091v1	1129fa0e6e9d23ead695b93b40ef784e	2525	2525	1000
GCA_913062955.1 uncultured Flavobacteriales bacterium, SRR3580189_bin.58_MetaBAT_v2.12.1_MAG	1a869abec45c026c73ae47f184415e7a	3911	3911	1000
GCA_934096025.1 uncultured Bacilli bacterium, ERR7746061_bin.127	05ffe731e9319fcd70b76dd9279bedc7	1187	1187	1000
GCF_013386765.1 Pseudomonas yamanorum strain=IPO3780, ASM1338676v1	0e25f90b489dbf2b2dfd164850aa272d	7165	7165	1000
GCA_001789205.1 Candidatus Raymondbacteria bacterium RIFOXYA2_FULL_49_16, ASM178920v1	0b8f6c9e927397de631246ba69826206	5487	5487	1000
GCF_943193135.1 Odoribacter sp. DSM 112344, Odoribacter_sp_nov_DSM112344	09f60468849db61f382098abf52bb1a4	2649	2649	1000
GCA_015060255.1 Bacteroidales bacterium, ASM1506025v1	0037fc99bf19210901e25c2f18989d4d	2078	2078	1000
GCA_020027635.1 Gammaproteobacteria bacterium, ASM2002763v1	09239a25ea99f60f9071613715c43090	2275	2275	1000
GCA_016937255.1 Bacteroidales bacterium, ASM1693725v1	0d97753535c027dd5beca1af9f168819	3829	3829	1000
GCF_014268615.1 Pseudomonas sp. SWRI196 strain=SWRI196, ASM1426861v1	1130fca2b38ec008438c8feb083745fc	6007	6007	1000
GCA_900552335.1 uncultured Tenericutes bacterium, UMGS1498	0b9fd6450e8f4a25af5d7581a044c6d7	840	840	1000
GCA_015063135.1 Thermoplasmata archaeon, ASM1506313v1	1094d5a491990787b8186cf76596f120	1820	1820	1000
GCA_024234875.1 Ectothiorhodospiraceae bacterium, ASM2423487v1	09e4893523865f876583884906eefd9c	6281	6281	1000
GCF_900117455.1 Hyphomicrobium sp. CS1GBMeth3, CS1GBMeth3	130cdefc79eec4bd8349e1ef107b6112	4049	4049	1000
GCF_024741795.1 Arthrobacter sp. CJ23 strain=CJ23, ASM2474179v1	0e1b6f3cadf2e72aaecc6eb819ea4b4e	4563	4563	1000
GCA_017964115.1 Candidatus Saccharibacteria bacterium, ASM1796411v1	1592d450e1ab7610a2f9bfbd811a7d04	889	889	1000
GCF_001690525.1 Gilliamella apicola strain=App6-5, ASM169052v1	03ca40e12dc6017d5323342bb47259e4	2477	2477	1000
GCA_927439865.1 uncultured Coriobacteriia bacterium, OKU8	0ab4a5eea1238118a39f825fb05dd608	1952	1952	1000
GCA_019423755.1 Oscillospiraceae bacterium, ASM1942375v1	18fee894fe2e47527fe666265d883b97	2136	2136	1000
GCA_023137075.1 Candidatus Aminicenantes bacterium, ASM2313707v1	07b58103ac73f05725db76488fa13213	5212	5212	1000
GCF_024300645.1 Alteromonas sp. LMIT006 strain=LMIT006, ASM2430064v1	01a02a5e525189388def7e4c12a03343	2464	2464	1000
GCF_004116465.1 Arcobacter sp. F2176 strain=F2176, ASM411646v1	18ca7344541d2c210263bd94fcefc2c6	3271	3271	1000
GCF_003013395.1 Brevibacillus fortis strain=NRRL NRS-1210, ASM301339v1	0b1b9981ea8e1fb41e6d9ff47c993fcd	6276	6276	1000
GCA_021799965.1 bacterium, ASM2179996v1	0b32a72597ed13e642bb8c4d4c6c21a8	765	765	1000
GCA_945862235.1 Schlesneria paludicola DSM 18645, MH-08apr19-81	0c567f2fefe651e779f03b22966e8ae2	6720	6720	1000
GCF_001747895.1 Staphylococcus equorum strain=BC9, ASM174789v1	0c91253093fea617b6030fed5d02a3bd	2887	2887	1000
GCA_916720015.1 uncultured Atopobium sp., SRR15235667_bin.17_metaWRAP_v1.1_MAG	10411c685ec4377fb6e80e5e1926fbb2	1147	1147	1000
GCA_900549915.1 uncultured Mollicutes bacterium, UMGS1247	0e103f546cff50a92506b4ad11168948	1540	1540	1000
GCA_009691915.1 Phycisphaerales bacterium, ASM969191v1	14a8a05d527288ef6921d3034bf9be16	2221	2221	1000
GCA_020631245.1 Bacteroidetes bacterium, ASM2063124v1	0b82856d4baf20acaaf85f675d7dda90	4418	4418	1000
GCF_000590925.1 Roseibacterium elongatum DSM 19469 strain=DFL-43, ASM59092v1	0366b5e0f4553621c1e7ca0cace41389	3605	3605	1000
GCA_902791425.1 uncultured Ruminococcus sp., Rumen uncultured genome RUG13671	0ca2a3bc6d7e41c7f2e2a4c3270a32c4	1750	1750	1000
GCA_013140785.1 Planctomycetes bacterium, ASM1314078v1	1581bae272b28e098457fb79c7d3f8f3	4011	4011	1000
GCA_002423495.1 Anaerolineaceae bacterium UBA6105, ASM242349v1	04623a7861e8a306a8bbb26cac6a9e04	2307	2307	1000
GCA_019136105.1 Gammaproteobacteria bacterium, ASM1913610v1	0133089d05f0814a9444d0fbba54f9c6	2438	2438	1000
GCA_025152745.1 Rhizobium leguminosarum bv. viciae strain=WSM4643, ASM2515274v1	168502b94e918fc561d026083701b85e	6226	6226	1000
GCF_000512895.1 Dehalobacter restrictus DSM 9455 strain=PER-K23; DSM 9455, ASM51289v1	181ec79d9fc18dc5d5033c0428c28d68	2849	2849	1000
GCA_003566215.1 Cyanobacteria bacterium T3Sed10_376R1m, ASM356621v1	1c963d363b3e39f74afc6a00a45d6db7	2128	2128	1000
GCA_009780795.1 Methanomassiliicoccaceae archaeon, ASM978079v1	03497116f89697170f85e820f6e0f5ee	1194	1194	1000
GCA_017471945.1 Clostridia bacterium, ASM1747194v1	176b86ccd6702c4d144077c80497d523	2007	2007	1000
GCA_002689345.1 Euryarchaeota archaeon, ASM268934v1	19a30eef94f473ac45266766ccad82c0	1690	1690	1000
GCF_021531655.1 Prevotella stercorea strain=An875, ASM2153165v1	016f9de2767e6ef0e8affa04ae328449	3232	3232	1000
GCA_002293585.1 Bacteroidales bacterium UBA932, ASM229358v1	0eb5df8a8ed66e7633f04607a4444731	1863	1863	1000
GCA_945787525.1 Thermoanaerobaculia bacterium, FO.M.Acidobacteriota.08.1	051cdfe2f166d7dc4f53344d43c8bed8	4472	4472	1000
GCA_001918745.1 Crenarchaeota archaeon 13_1_40CM_3_52_17, ASM191874v1	022b5120a6d6ec9b15e0ade433a4eaee	1821	1821	1000
GCF_020097135.1 Macrococcus sp. JEK37 strain=JEK37, ASM2009713v1	0ae6246409925d3f8bdb80fc70a13745	2203	2203	1000
GCA_020052375.1 Actinobacteria bacterium, ASM2005237v1	167036d9873525d000597053df4f5950	1605	1605	1000
GCA_016124495.1 Hyphomonas sp., ASM1612449v1	0770e5588495ac7ad54277144b412b67	3245	3245	1000
GCF_006151785.1 Paracoccus marcusii strain=CGMCC 1.8602, ASM615178v1	16c2bf8573369b0674844ed67fc79d1a	3605	3605	1000
GCF_002836505.1 Psychrobacter sp. Choline-02u-9 strain=Choline-02u-9, ASM283650v1	0685f6bbd6e4714312396dcde6cc398d	3392	3392	1000
GCA_020844795.1 Methanothrix sp., ASM2084479v1	0455dca976d711c63cb9801bc50c0107	2003	2003	1000
